Calendar Year,Measure,Item,Item Code,Code,Value,Value Unit,Value Label,Null Reason
2023,Imports (cost including insurance and freight),"Ships, boats and floating structures",HS89,89,363345,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Ships, boats and floating structures",HS89,89,202208,nzd,NZD thousands,
2000,Imports (value for duty),"Ships, boats and floating structures",HS89,89,198580,nzd,NZD thousands,
2001,Imports (value for duty),"Ships, boats and floating structures",HS89,89,140845,nzd,NZD thousands,
2002,Imports (value for duty),"Ships, boats and floating structures",HS89,89,118177,nzd,NZD thousands,
2003,Imports (value for duty),"Ships, boats and floating structures",HS89,89,208249,nzd,NZD thousands,
2004,Imports (value for duty),"Ships, boats and floating structures",HS89,89,118641,nzd,NZD thousands,
2005,Imports (value for duty),"Ships, boats and floating structures",HS89,89,256273,nzd,NZD thousands,
2006,Imports (value for duty),"Ships, boats and floating structures",HS89,89,173734,nzd,NZD thousands,
2007,Imports (value for duty),"Ships, boats and floating structures",HS89,89,791757,nzd,NZD thousands,
2008,Imports (value for duty),"Ships, boats and floating structures",HS89,89,376423,nzd,NZD thousands,
2009,Imports (value for duty),"Ships, boats and floating structures",HS89,89,136999,nzd,NZD thousands,
2010,Imports (value for duty),"Ships, boats and floating structures",HS89,89,356031,nzd,NZD thousands,
2011,Imports (value for duty),"Ships, boats and floating structures",HS89,89,91471,nzd,NZD thousands,
2012,Imports (value for duty),"Ships, boats and floating structures",HS89,89,104838,nzd,NZD thousands,
2013,Imports (value for duty),"Ships, boats and floating structures",HS89,89,321672,nzd,NZD thousands,
2014,Imports (value for duty),"Ships, boats and floating structures",HS89,89,357215,nzd,NZD thousands,
2015,Imports (value for duty),"Ships, boats and floating structures",HS89,89,210258,nzd,NZD thousands,
2016,Imports (value for duty),"Ships, boats and floating structures",HS89,89,294953,nzd,NZD thousands,
2017,Imports (value for duty),"Ships, boats and floating structures",HS89,89,240643,nzd,NZD thousands,
2018,Imports (value for duty),"Ships, boats and floating structures",HS89,89,348105,nzd,NZD thousands,
2019,Imports (value for duty),"Ships, boats and floating structures",HS89,89,358472,nzd,NZD thousands,
2020,Imports (value for duty),"Ships, boats and floating structures",HS89,89,584800,nzd,NZD thousands,
2021,Imports (value for duty),"Ships, boats and floating structures",HS89,89,390079,nzd,NZD thousands,
2022,Imports (value for duty),"Ships, boats and floating structures",HS89,89,288467,nzd,NZD thousands,
2023,Imports (value for duty),"Ships, boats and floating structures",HS89,89,346882,nzd,NZD thousands,
2024,Imports (value for duty),"Ships, boats and floating structures",HS89,89,192132,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,921476,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,973463,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,977586,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,987754,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1076041,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1104276,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1216473,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1135863,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1297131,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1370640,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1326835,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1358499,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1373798,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1429956,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1457008,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1616155,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1650367,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1691222,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1791489,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2022726,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2036768,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2331668,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2644341,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2728480,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2763037,nzd,NZD thousands,
2000,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,892904,nzd,NZD thousands,
2001,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,940759,nzd,NZD thousands,
2002,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,946289,nzd,NZD thousands,
2003,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,956476,nzd,NZD thousands,
2004,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1039822,nzd,NZD thousands,
2005,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1065932,nzd,NZD thousands,
2006,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1175316,nzd,NZD thousands,
2007,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1097410,nzd,NZD thousands,
2008,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1252573,nzd,NZD thousands,
2009,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1328438,nzd,NZD thousands,
2010,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1285843,nzd,NZD thousands,
2011,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1315734,nzd,NZD thousands,
2012,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1332276,nzd,NZD thousands,
2013,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1389121,nzd,NZD thousands,
2014,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1416076,nzd,NZD thousands,
2015,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1568302,nzd,NZD thousands,
2016,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1604641,nzd,NZD thousands,
2017,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1646682,nzd,NZD thousands,
2018,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1741480,nzd,NZD thousands,
2019,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1967940,nzd,NZD thousands,
2020,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,1968225,nzd,NZD thousands,
2021,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2233203,nzd,NZD thousands,
2022,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2531563,nzd,NZD thousands,
2023,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2652295,nzd,NZD thousands,
2024,Imports (value for duty),"Optical, photographic, cinematographic, measuring, checking, medical or surgical instruments and apparatus; parts and accessories",HS90,90,2697782,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,56255,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,57154,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,57879,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,51429,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,50810,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,52568,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,56164,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,53967,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,63220,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,71554,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,65234,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,74747,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,73591,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,76323,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,75321,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,96452,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,93506,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,89740,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,101312,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,104296,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,98720,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,117826,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,136315,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,168517,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Clocks and watches and parts thereof,HS91,91,173966,nzd,NZD thousands,
2000,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,54577,nzd,NZD thousands,
2001,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,55490,nzd,NZD thousands,
2002,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,56214,nzd,NZD thousands,
2003,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,49864,nzd,NZD thousands,
2004,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,49176,nzd,NZD thousands,
2005,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,50862,nzd,NZD thousands,
2006,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,54391,nzd,NZD thousands,
2007,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,52356,nzd,NZD thousands,
2008,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,61495,nzd,NZD thousands,
2009,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,69987,nzd,NZD thousands,
2010,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,63688,nzd,NZD thousands,
2011,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,73111,nzd,NZD thousands,
2012,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,72004,nzd,NZD thousands,
2013,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,74663,nzd,NZD thousands,
2014,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,73712,nzd,NZD thousands,
2015,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,94723,nzd,NZD thousands,
2016,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,91872,nzd,NZD thousands,
2017,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,88299,nzd,NZD thousands,
2018,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,99867,nzd,NZD thousands,
2019,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,102900,nzd,NZD thousands,
2020,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,97565,nzd,NZD thousands,
2021,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,115900,nzd,NZD thousands,
2022,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,133867,nzd,NZD thousands,
2023,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,166575,nzd,NZD thousands,
2024,Imports (value for duty),Clocks and watches and parts thereof,HS91,91,172368,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,17649,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,19760,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,22414,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,22485,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,23163,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,24280,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,29336,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,29434,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,30645,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,28709,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,27287,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,26980,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,27570,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,27856,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,26605,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,30733,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,31669,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,33748,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,34074,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,38092,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,35646,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,52761,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,49741,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,38489,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Musical instruments; parts and accessories of such articles,HS92,92,33040,nzd,NZD thousands,
2000,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,16755,nzd,NZD thousands,
2001,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,18812,nzd,NZD thousands,
2002,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,21383,nzd,NZD thousands,
2003,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,21496,nzd,NZD thousands,
2004,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,22044,nzd,NZD thousands,
2005,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,22940,nzd,NZD thousands,
2006,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,27811,nzd,NZD thousands,
2007,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,27870,nzd,NZD thousands,
2008,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,28964,nzd,NZD thousands,
2009,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,27479,nzd,NZD thousands,
2010,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,25991,nzd,NZD thousands,
2011,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,25673,nzd,NZD thousands,
2012,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,26341,nzd,NZD thousands,
2013,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,26700,nzd,NZD thousands,
2014,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,25471,nzd,NZD thousands,
2015,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,29592,nzd,NZD thousands,
2016,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,30496,nzd,NZD thousands,
2017,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,32471,nzd,NZD thousands,
2018,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,32838,nzd,NZD thousands,
2019,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,36848,nzd,NZD thousands,
2020,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,34412,nzd,NZD thousands,
2021,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,49956,nzd,NZD thousands,
2022,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,46389,nzd,NZD thousands,
2023,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,36878,nzd,NZD thousands,
2024,Imports (value for duty),Musical instruments; parts and accessories of such articles,HS92,92,31886,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,31213,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,30289,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,33974,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,38863,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,44722,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,46257,nzd,NZD thousands,
2006,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,72680,nzd,NZD thousands,
2007,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,53332,nzd,NZD thousands,
2008,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,71011,nzd,NZD thousands,
2009,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,49715,nzd,NZD thousands,
2010,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,104234,nzd,NZD thousands,
2011,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,68915,nzd,NZD thousands,
2012,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,68044,nzd,NZD thousands,
2013,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,70979,nzd,NZD thousands,
2014,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,57326,nzd,NZD thousands,
2015,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,91827,nzd,NZD thousands,
2016,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,65147,nzd,NZD thousands,
2017,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,94362,nzd,NZD thousands,
2018,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,72240,nzd,NZD thousands,
2019,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,109816,nzd,NZD thousands,
2020,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,72680,nzd,NZD thousands,
2021,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,77987,nzd,NZD thousands,
2022,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,99752,nzd,NZD thousands,
2023,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,93138,nzd,NZD thousands,
2024,Imports (cost including insurance and freight),Arms and ammunition; parts and accessories thereof,HS93,93,116416,nzd,NZD thousands,
2000,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,30214,nzd,NZD thousands,
2001,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,29197,nzd,NZD thousands,
2002,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,32834,nzd,NZD thousands,
2003,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,37494,nzd,NZD thousands,
2004,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,42984,nzd,NZD thousands,
2005,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,44363,nzd,NZD thousands,
2006,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,69909,nzd,NZD thousands,
2007,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,51119,nzd,NZD thousands,
2008,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,68171,nzd,NZD thousands,
2009,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,47745,nzd,NZD thousands,
2010,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,102366,nzd,NZD thousands,
2011,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,66804,nzd,NZD thousands,
2012,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,65621,nzd,NZD thousands,
2013,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,68677,nzd,NZD thousands,
2014,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,54637,nzd,NZD thousands,
2015,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,88987,nzd,NZD thousands,
2016,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,62910,nzd,NZD thousands,
2017,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,91264,nzd,NZD thousands,
2018,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,69631,nzd,NZD thousands,
2019,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,107063,nzd,NZD thousands,
2020,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,70001,nzd,NZD thousands,
2021,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,74870,nzd,NZD thousands,
2022,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,95043,nzd,NZD thousands,
2023,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,88381,nzd,NZD thousands,
2024,Imports (value for duty),Arms and ammunition; parts and accessories thereof,HS93,93,111249,nzd,NZD thousands,
2000,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,333831,nzd,NZD thousands,
2001,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,338884,nzd,NZD thousands,
2002,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,379812,nzd,NZD thousands,
2003,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,410844,nzd,NZD thousands,
2004,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,487402,nzd,NZD thousands,
2005,Imports (cost including insurance and freight),"Furniture; bedding, mattresses, mattress supports, cushions and similar stuffed furnishings; lamps and lighting fittings, n.e.c.; illuminated signs, illuminated name-plates and the like; prefabricated buildings",HS94,94,531426,nzd,NZD thousands,
